,,,,,,,,(อัพเดตจุดจอดและชื่อภาษาอังกฤษ),,,,,,,,,,
B14  Sathorn-Rama3,B14  Sathorn-Rama3,6:25,Original,1353371,bangkok_280920_049,13.724917,100.529029,ปากซอยละลายทรัพย์ หน้าร้านอเมซอน ถ.นราธิวาส,13.720666,100.508954,,,,,,,,
,B14  Sathorn-Rama3,6:30,Original,1353454,bangkok_081020_008,13.717082,100.532937,หน้าศูนย์อีซูซุ ถ.นราธิวาส,13.7058829,100.4906512,,,,,,,,
,B14  Sathorn-Rama3,6:33,Original,1353455,bangkok_081020_009,13.705386,100.53885,ป้ายรถเมล์แรก (เลยแยกตัด ถ.จันทร์) ,13.7661785,100.5703428,,,,,,,,
,B14  Sathorn-Rama3,6:40,Original,1353372,bangkok_280920_050,13.687854,100.52162,ป้ายรถเมล์เลย ซ.ประดู่ 1,13.863406,100.61695,,,,,,,,
,B14  Sathorn-Rama3,6:45,Original,1353373,bangkok_280920_051,13.69553,100.533351,หัวมุมสี่แยก สาธุประดิษฐ์ ถ.รัชดา,13.844063,100.652698,,,,,,,,
,B14  Sathorn-Rama3,,,,,,,สะพานลอยป้ายรถเมล์ตรงข้ามเยื้องThe up พระราม 3,,,,,,,,,,
B15  Hualampong,B15  Hualampong,6:28,Original,1353374,bangkok_280920_052,13.744777,100.516392,ป้ายรถเมล์ก่อนถึง ปั๊มปตท.สาขาหัวลำโพง,13.655743,100.429138,,,,,,,,
,B15  Hualampong,6:30,Original,1353375,bangkok_280920_053,13.7385733,100.5171078,ด้านข้างหัวลำโพง ฝั่งตรงข้ามทางด่วนหัวลำโพง,13.5552405,100.9563573,,,,,,,,
,B15  Hualampong,6:32,Original,1353376,bangkok_280920_054,13.735609,100.521537,หัวมุมก่อนขึ้นทางด่วน ด่านสะพานสว่าง ถ.พระราม 4,13.5694847,100.9227101,,,,,,,,
,B15  Hualampong,6:40,,,,,,MRT ศูนย์สิริกิติ์ ทางออก 4 ถ.รัชดา,13.5715226,100.9131063,,,,,,,,
,B15  Hualampong,6:45,Original,1422400,bangkok_080121_009,13.7221663,100.553928,MRT คลองเตย ทางออก 1,13.5729892,100.906298,,,,,,,,
B20 Chonburi,B20 Chonburi,6:00,Original,1354723,bangkok_111020_154,13.2811068,100.936683,สะพานลอยตลาดหนองมน,13.7890863,100.5742847,,,,,,,,
,B20 Chonburi,6:06,Original,1354724,bangkok_111020_155,13.2864522,100.9263493,หน้าห้างแหลมทอง ถ.หาดบางแสน,13.7774527,100.5736943,,,,,,,,
,B20 Chonburi,6:16,Original,1354725,bangkok_111020_156,13.2939124,100.9439271,สะพานลอยถนนข้าวหลาม ชลบุรี,13.757533,100.5653924,,,,,,,,
,B20 Chonburi,6:19,Original,1354726,bangkok_111020_157,13.2979391,100.9465218,สะพานลอยวิทยาลัยสารพัดช่าง ชลบุรี,13.75575,100.57098,,,,,,,,
,B20 Chonburi,6:21,Original,1354727,bangkok_111020_158,13.3158633,100.9580241,สะพานลอยเลยแยกอ่างศิลา ชลบุรี,13.871464,100.601884,,,,,,,,
,B20 Chonburi,6:36,Original,1353396,bangkok_280920_074,13.3246798,100.9636436,แยกคีรี ชลบุรี,13.858298,100.626286,,,,,,,,
,B20 Chonburi,6:45,Original,1404971,bangkok_081220_004,13.373616,101.0193121,แยกบ้านบึง(หน้าศูนย์ฮอนด้า),13.833952,100.667547,,,,,,,,
,B20 Chonburi,6:47,Original,1404970,bangkok_081220_003,13.3903942,101.0126907,แยกพนัส(บ้านช้างกรุ๊ป),13.761097,100.64564,,,,,,,,
,B20 Chonburi,6:50,,,,,,สะพานลอยตรงข้ามวัดอู่ตะเภา ชลบุรี,13.734454,100.641258,,,,,,,,
,B20 Chonburi,6:55,Original,1354728,bangkok_111020_159,13.4238667,100.9994352,สะพานลอยตรงข้ามนิคมอมตะ,13.7109391,100.6442673,,,,,,,,
,B20 Chonburi,6:59,Original,1354729,bangkok_111020_160,13.4423985,100.9998718,สะพานลอยหน้าวัดบุญญราศรี ชลบุรี,13.695093,100.647571,,,,,,,,
B21 (A) Bangkhae - Central Rama2 ,B21 (A) Bangkhae - Central Rama2 ,5:50,Original,1353456,bangkok_081020_010,13.812703,100.41201,หน้าปั๊มคาลเท็กซ์  ปากซ.เทพศิรินทร์,13.6727064,100.6457479,,,,,,,,
,B21 (A) Bangkhae - Central Rama2 ,6:10,Original,1353377,bangkok_280920_055,13.71096601,100.4094913,ด้านข้างห้างเดอะมอลล์บางแค ซ.เพชรเกษม 82,13.724917,100.529029,,,,,,,,
,B21 (A) Bangkhae - Central Rama2 ,6:15,Original,1353378,bangkok_280920_056,13.711115,100.414448,สะพานลอยหน้า ร.ร.ศูนย์กลางภาษาฯ ซ.เพชรเกษม 41 - 43,13.687854,100.52162,,,,,,,,
,B21 (A) Bangkhae - Central Rama2 ,6:20,Original,1353379,bangkok_280920_057,13.6886475,100.4075452,เลยหน้าโชว์รูมโตโยต้า หนองใหญ่ ถ.วงแหวนรอบนอก,13.69553,100.533351,,,,,,,,
,B21 (A) Bangkhae - Central Rama2 ,6:00,Original,1353380,bangkok_280920_058,13.65190233,100.4054603,หน้าปั๊มจัสโก้ ถ.วงแหวนรอบนอกฝั่งตะวันตก,13.744777,100.516392,,,,,,,,
,B21 (A) Bangkhae - Central Rama2 ,-,Add_Jan2021,,,13.7120252,100.4076898,ป้ายรถเมล์ หน้าเดอะมอลล์บางแค,13.7385733,100.5171078,,,,,,,,
,B21 (B) Bangkhae - Central Rama2 ,6:17,Original,1353381,bangkok_280920_059,13.672099,100.455953,ป้ายรถเมล์ หน้า รพ.บางมด ถ.พระราม 2,13.735609,100.521537,,,,,,,,
,B21 (B) Bangkhae - Central Rama2 ,6:18,,,,,,SCB ปากซ.พระราม 2 ซ. 47,13.71096601,100.4094913,,,,,,,,
,B21 (B) Bangkhae - Central Rama2 ,6:18,Original,1353382,bangkok_280920_060,13.662496,100.440102,เลยทางออกบิ๊กซี พระราม 2,13.711115,100.414448,,,,,,,,
,B21 (B) Bangkhae - Central Rama2 ,6:19,,,,,,ปากซ.พระราม 2 ซ. 51,13.6688606,100.4506815,,,,,,,,
,B21 (B) Bangkhae - Central Rama2 ,6:20,Original,1354711,bangkok_111020_142,13.655743,100.429138,หน้า SCB พระราม 2 ซ.59,13.6886475,100.4075452,,,,,,,,
,B21 (B) Bangkhae - Central Rama2 ,6:21,Original,1353383,bangkok_280920_061,13.652817,100.425223,สะพานลอย KBANK ซ.พระราม 2 ซ.63,13.65190233,100.4054603,,,,,,,,
,B21 (B) Bangkhae - Central Rama2 ,6:00,Original,1353384,bangkok_280920_062,13.647944,100.418601,ปากซ.ถัดจากทางเข้าโลตัส ถนนพระราม 2 ซ.69,13.672099,100.455953,,,,,,,,
,B21 (B) Bangkhae - Central Rama2 ,,,,,,,ปากซอยถนนพระราม2 ซ.71,,,,,,,,,,
B22 Talingchan – Petchburi Rd.,B22 Talingchan – Petchburi Rd.,6:00,Original,,,,,ปากซ.ชัยพฤกษ์ (หน้า Tops) ถ.บรมราชชนนี,13.662496,100.440102,,,,,,,,
,B22 Talingchan – Petchburi Rd.,6:30,Original,,,,,ป้ายรถเมล์เลยแยกเพชรพระราม ถ.เพชรบุรี,13.652817,100.425223,,,,,,,,
,B22 Talingchan – Petchburi Rd.,6:35,Original,,,,,ป้ายรถเมล์ตรงข้ามพันธ์ทิพย์ พลาซ่า ถ.เพชรบุรี,13.647944,100.418601,,,,,,,,
B23 Pra-Cha-U-Thit,B23 Pra-Cha-U-Thit,6:05,Original,1353387,bangkok_280920_065,13.66898855,100.5051579,หน้าไปรษณีย์ไทย สาขาประชาอุทิศ ซ. 9,13.66898855,100.5051579,,,,,,,,
,B23 Pra-Cha-U-Thit,6:10,Original,1353388,bangkok_280920_066,13.656542,100.49927,ประชาอุทิศ ระหว่าง ซ.33 – 35,13.656542,100.49927,,,,,,,,
,B23 Pra-Cha-U-Thit,6:16,Original,1353389,bangkok_280920_067,13.651266,100.496789,สะพานลอย ม.เทคโนโลยีพระจอมเกล้าฯ  ถ.ประชาอุทิศ,13.651266,100.496789,,,,,,,,
,B23 Pra-Cha-U-Thit,6:18,Original,1355514,bangkok_241020_001,13.6342015,100.502785,ปาก ซ.ประชาอุทิศ 79 - 81,13.62295756,100.5107663,,,,,,,,
,B23 Pra-Cha-U-Thit,6:20,Original,1353457,bangkok_081020_011,13.630768,100.503993,ปากซ.ประชาอุทิศ 89/1,13.6389384,100.5269894,,,,,,,,
,B23 Pra-Cha-U-Thit,6:22,Original,1353458,bangkok_081020_012,13.62668,100.505954,ป้ายรถเมล์ ปากซ.ประชาอุทิศ 93(ซ.สน.ทุ่งครุ),13.3518037,100.9813176,,,,,,,,
,B23 Pra-Cha-U-Thit,6:24,Original,1353391,bangkok_280920_069,13.62295756,100.5107663,ซ.ครุใน ป้ายรถเมล์แรก (ก่อนถึงอู่ซ่อมรถ ว. เซอร์วิส),13.5066079,100.9936846,,,,,,,,
,B23 Pra-Cha-U-Thit,6:30,Original,1353392,bangkok_280920_070,13.6389384,100.5269894,ป้ายรถเมล์ตรงข้าม วัดครุใน ถ.สุขสวัสดิ์,13.5394933,100.9627641,,,,,,,,
,Out zone,,,,,,,ปั้มปตท. สาทร-ราชพฤกษ์ ถ.ราชพฤกษ์,13.796577,100.650744,,,,,,,,
B16/1 Bangpoo,B16/1 Bangpoo,6:25,Original,1354730,bangkok_111020_161,13.5703527,100.6065438,ซ.เทศบาลบางปู 45 (ซอยโอ่ง),13.575091,100.8961371,,,,,,,,
,B16/1 Bangpoo,6:26,Original,1355324,bangkok_161020_020,13.5666922,100.6082932,ปากซ.เทศบาลบางปู 47 (ซ.โนรี),13.5772469,100.8861333,,,,,,,,
,B16/1 Bangpoo,6:27,Original,1355323,bangkok_161020_019,13.5635606,100.6097676,เคหะสมุทรปราการ เทศบาลบางปู 49,13.5829589,100.8592916,,,,,,,,
,B16/1 Bangpoo,6:28,Original,1354733,bangkok_111020_164,13.5609197,100.6110269,ซ.เทศบาลบางปู 51 (สะพานคู่),13.2811068,100.936683,,,,,,,,
,B16/1 Bangpoo,6:40,Original,1355321,bangkok_161020_017,13.5077919,100.8234849,เซเว่น คลองด่าน ตรงข้าม KBANK สาขาคลองด่าน,13.2864522,100.9263493,,,,,,,,
,B16/1 Bangpoo,,,,,,,ครัวเพื่อนประมง  ,,,,,,,,,,
B16/2 Bangpoo,B16/2 Bangpoo,6:30,,,,,,ซ.เทศบาลบางปู 63 ถ.บางปู,13.2939124,100.9439271,,,,,,,,
,B16/2 Bangpoo,6:30,Original,1354735,bangkok_111020_166,13.5531419,100.6147654,ตรงข้ามซ.วัดอโศการาม,13.2979391,100.9465218,,,,,,,,
,B16/2 Bangpoo,6:32,Original,1404974,bangkok_081220_007,13.5399764,100.6210842,ตรงข้าม รร. เทคนิคสมุทรปราการ,13.3158633,100.9580241,,,,,,,,
,B16/2 Bangpoo,6:33,Original,1404973,bangkok_071220_006,13.5216319,100.6554223,นิคมบางปู(ตรงข้ามตากอากาศบางปู),13.4238667,100.9994352,,,,,,,,
,B16/2 Bangpoo,6:34,Original,1404972,bangkok_081220_005,13.5174529,100.6742539,ป้ายรถเมล์ซ.เทศบาลบางปู 93(ซ.รสทิพย์)ตรงข้ามปั๊มPT,13.4423985,100.9998718,,,,,,,,
,B16/2 Bangpoo,6:35,Original,1354738,bangkok_111020_169,13.5155613,100.6832659,ตรงข้าม รร.วัดตำหรุ ถ.สุขุมวิท,13.5703527,100.6065438,,,,,,,,
B17/1 Samutprakarn,B17/1 Samutprakarn,6:22,Original,1355337,bangkok_161020_033,13.6070123,100.5953392,สะพานลอยตรงข้าม ซ.บุญศิริ 27 ถ.สุขุมวิท,13.5609197,100.6110269,,,,,,,,
,B17/1 Samutprakarn,6:23,Original,1353466,bangkok_081020_020,13.61909,100.5909571,ป้ายรถเมล์ตรงข้าม ซ.สุขุมวิท13 (ซ.โรงนม),13.5531419,100.6147654,,,,,,,,
,B17/1 Samutprakarn,6:25,,,,,,ป้ายรถเมล์ตรงข้าม ซ.สุขุมวิท 19 (รพ.ยุวประสาท),13.5155613,100.6832659,,,,,,,,
,B17/1 Samutprakarn,6:25,Original,1355335,bangkok_161020_031,13.6226385,100.5896732,ป้ายรถเมล์ตรงข้าม ซ.อุดมเดช 7 ถ.สุขุมวิท,13.6441081,100.5997009,,,,,,,,
,B17/1 Samutprakarn,6:26,Original,1355331,bangkok_161020_027,13.6274415,100.5878539,ปากซ.บางด้วน ถ.ทางรถไฟสายเก่า,13.6404522,100.6050967,,,,,,,,
,B17/1 Samutprakarn,6:34,Original,1355332,bangkok_161020_028,13.6401101,100.5932741,ป้ายรถเมล์ใกล้สะพานลอย ก่อนบิ๊กซี สำโรง2,13.6380002,100.6079689,ดุสิตตา,,,,,,,
,B17/1 Samutprakarn,6:35,Original,1353465,bangkok_081020_019,13.6357361,100.5914911,ป้ายรถเมล์สะพานลอยบ.พานาโซนิค (โตโยต้า สำโรง),13.6313971,100.6200949,,,,,,,,
,B17/1 Samutprakarn,6:36,Original,1355334,bangkok_161020_030,13.63049,100.5893537,วัดไตรสามัคคี(ก่อนขึ้นทางด่วน),13.6258351,100.6304562,,,,,,,,
,B17/1 Samutprakarn,,,,,,,เซเว่นสะพานลอยหน้าวัดหนามแดง,,,,,,,,,,
B17/2 Samutprakarn,B17/2 Samutprakarn,6:18,,,,,,ป้ายรถเมล์ ตรงข้ามซ.ลาซาล ถ.สุขุมวิท,13.6154086,100.6577063,,,,,,,,
,B17/2 Samutprakarn,6:25,Original,1354739,bangkok_111020_170,13.6441081,100.5997009,หน้าร้านลาบเป็ดหนองแด(ตรงข้าม รพ.จุฬาเวช),13.5790048,100.6027589,,,,,,,,
,B17/2 Samutprakarn,6:26,Original,1355345,bangkok_161020_041,13.6418797,100.6032989,ป้ายรถเมล์หน้ากรมสวัสดิการคุ้มคลองแรงงาน,13.5831731,100.6073453,,,,,,,,
,B17/2 Samutprakarn,6:27,Original,1354740,bangkok_111020_171,13.6404522,100.6050967,ตรงข้ามซ.ศรีบุญเรือง1 ถ.เทพารักษ์,13.599011,100.6123637,,,,,,,,
,B17/2 Samutprakarn,6:28,Original,1354741,bangkok_111020_172,13.6380002,100.6079689,ป้ายรถเมล์ใกล้สะพานลอยฮีโน่,13.6188463,100.6476444,,,,,,,,
,B17/2 Samutprakarn,6:29,Original,1355342,bangkok_161020_038,13.6320743,100.6188222,(ศุนย์ ตรอ.ประวิทย์)ตรงข้ามปั้มบางจาก ถ.เทพารักษ์,13.5741914,100.9005409,,,,,,,,
,B17/2 Samutprakarn,6:30,Original,1354742,bangkok_111020_173,13.6313971,100.6200949,ตรงข้ามซ.เรวัตร 1 ถ.เทพารักษ์,13.5077919,100.8234849,,,,,,,,
,B17/2 Samutprakarn,6:33,Original,1355340,bangkok_161020_036,13.6269921,100.6282436,ป้ายรถเมล์เลยสีแยกศรีเทพา (ส้มตำดนตรี) ถ.เทพารักษ์,13.5635606,100.6097676,,,,,,,,
,B17/2 Samutprakarn,6:35,Original,1354743,bangkok_111020_174,13.6258351,100.6304562,ซอยรร.คลองสำโรง(ศรีสมิตร)ตรงข้ามแฟมิลี่ มาร์ท,13.5666922,100.6082932,,,,,,,,
,B17/2 Samutprakarn,6:37,Original,1354744,bangkok_111020_175,13.6154086,100.6577063,หน้าบ.สุรพลฟู้ดส์ ถ.เทพารักษ์,13.6274415,100.5878539,,,,,,,,
B18 Samutprakarn,B18 Samutprakarn,6:10,Original,1353412,bangkok_280920_090,13.5898709,100.597374,ป้ายรถเมล์ วงเวียนท้ายบ้าน,13.6401101,100.5932741,,,,,,,,
,B18 Samutprakarn,6:12,Original,1354746,bangkok_111020_177,13.5790048,100.6027589,หน้า ธ.กรุงเทพ ถนนสายลวด,13.63049,100.5893537,,,,,,,,
,B18 Samutprakarn,6:15,Original,1354747,bangkok_111020_178,13.5831731,100.6073453,หน้าปั้มคาลเท็กซ์ ก่อนถึงบิ๊กซี สมุทรปราการ,13.6226385,100.5896732,,,,,,,,
,B18 Samutprakarn,6:16,Original,1353407,bangkok_280920_085,13.5887236,100.609469,สะพานลอย หน้าธกส.สมุทรปราการ,13.6070123,100.5953392,,,,,,,,
,B18 Samutprakarn,6:18,Original,1354748,bangkok_111020_179,13.599011,100.6123637,หน้าร้านยางตรงข้าม รพ.เปาโล,13.6269921,100.6282436,,,,,,,,
,B18 Samutprakarn,6:20,Original,1353408,bangkok_280920_086,13.608073,100.6160983,ปากทางเข้าหมู่บ้านรินทอง ถ.ศรีนครินทร์,13.6320743,100.6188222,,,,,,,,
,B18 Samutprakarn,6:22,Original,1355349,bangkok_161020_045,13.6202885,100.6230105,ป้ายรถเมล์หน้าโลตัสศรีนครินทร์,13.6418797,100.6032989,,,,,,,,
,B18 Samutprakarn,6:27,Original,1354750,bangkok_111020_181,13.6188463,100.6476444,หน้าศูนย์ฟอร์ด ก่อนถึงตลาดหนามแดง,13.6202885,100.6230105,,,,,,,,
,B18 Samutprakarn,6:32,Original,1353409,bangkok_280920_087,13.6125331,100.6650606,ร้านยางDunlop ก่อนซ.มังกร ถ.เทพารักษ์,13.7873191,100.6073884,,,,,,,,
,B18 Samutprakarn,6:50,,,,,,หน้าเต้นท์รถ ลาซาลสแควร์ ถ.ศรีนครินทร์,13.75237,100.64547,,,,,,,,
B19/1 Chonburi,B19/1 Chonburi,6:23,Original,1353459,bangkok_081020_013,13.3350986,100.9704399,สะพานลอยเซ็นทรัล ชลบุรี,13.7408694,100.4707781,,,,,,,,
,B19/1 Chonburi,6:30,Original,1353393,bangkok_280920_071,13.35108,100.9813161,สะพานลอยตรงข้าม รพ.ชลบุรี,13.7118574,100.4881617,,,,,,,,
,B19/1 Chonburi,6:35,Original,1353460,bangkok_081020_014,13.3634311,100.9899513,หน้ากิฟฟารีน ชลบุรี ตรงข้ามเซเว่น,13.7161303,100.5065878,,,,,,,,
,B19/1 Chonburi,6:43,Original,1353461,bangkok_081020_015,13.4159207,100.9924602,สะพานลอยหน้า ม.ศรีปทุม ชลบุรี,13.72384,100.4923773,,,,,,,,
,B19/1 Chonburi,6:50,Original,1353462,bangkok_081020_016,13.4724419,100.9983349,สะพานลอยตรงข้ามโรงไฟฟ้าบางประกง,13.7163143,100.4897215,,,,,,,,
,B19/1 Chonburi,6:53,Original,1353394,bangkok_280920_072,13.5066079,100.9936846,สะพานลอยโลตัสหัตถเวช,13.6342015,100.502785,,,,,,,,
,B19/1 Chonburi,6:55,Original,1353463,bangkok_081020_017,13.5096395,100.9889326,ศาลาคลองอ้อมบางประกง,13.882461,100.58104,,,,,,,,
,B19/1 Chonburi,7:00,Original,1353464,bangkok_081020_018,13.5352263,100.9645194,ปากซอยม.ศรีเทพไทย ถ.บางนาตราด,13.8387581,100.5578206,,,,,,,,
,B19/1 Chonburi,7:02,Original,1353395,bangkok_280920_073,13.5394933,100.9627641,สะพานลอยบางสมัคร,13.825396,100.558352,,,,,,,,
,B19/1 Chonburi,,,,,,,Tesco lotus แยกบ้านสวน,,,,,,,,,,
B19/2 Chonburi,B19/2 Chonburi,7:05,Original,1354716,bangkok_111020_147,13.5552405,100.9563573,หน้าวัดบางวัว  ถ.บางนาตราด,13.8713054,100.5487274,,,,,,,,
,B19/2 Chonburi,7:08,Original,1354717,bangkok_111020_148,13.5694847,100.9227101,สะพานลอยตรงข้ามนิคมเวลโกว์,13.857133,100.536475,,,,,,,,
,B19/2 Chonburi,7:09,Original,1354718,bangkok_111020_149,13.5715226,100.9131063,หน้าวัดหอมศิล  ถ.บางนาตราด,13.857384,100.534609,,,,,,,,
,B19/2 Chonburi,7:15,Original,1354719,bangkok_111020_150,13.5729892,100.906298,ฝั่งตรงข้ามตลาดนำไทย,13.76895138,100.5406425,,,,,,,,
,B19/2 Chonburi,7:16,Original,1404975,bangkok_131220_001,13.5741914,100.9005409,ปากซ.วัดบางพลีน้อย,13.78411804,100.6130957,,,,,,,,
,B19/2 Chonburi,7:17,Original,1354720,bangkok_111020_151,13.575091,100.8961371,ร้านเจ๊ดำมินิมาร์ท ถ.บางนาตราด,13.781973,100.616997,,,,,,,,
,B19/2 Chonburi,7:18,Original,1354721,bangkok_111020_152,13.5772469,100.8861333,หน้าวัดระกาศ ถ.บางนาตราด,13.771671,100.635456,,,,,,,,
,B19/2 Chonburi,7:20,Original,1354722,bangkok_111020_153,13.5829589,100.8592916,หน้าวัดบางบ่อ ถ.บางนาตราด,13.76985,100.638634,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,

